beer_name,type,supertype,alcohol_percent,rating,number_of_ratings,brewery_name,address,region,lon,lat,brewery_type,est,link
Klosterbryggeriet Kroens Egen Øl,Brown Ale,Other,6.4,2.96,1,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Luther 500 År,Schwarzbier,Other,6,3.15,14,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Økologisk Årsøl IPA,IPA,IPA,6.2,2.98,8,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Sundowner,Amber Ale,Amber,6.4,2.93,8,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet U.S. IPA,IPA,IPA,5.2,2.63,9,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Vikingen Fra Fregerslev,Golden Ale / Blond Ale,Other,6,2.84,3,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Kloster Abbedisse Bryg,Belgian Strong Ale,Other,9.8,2.87,23,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Abbed Gunners Juleale,Belgian Ale,Other,6.1,3.05,55,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Abbed Peders Jul,Belgian Strong Ale,Other,8.3,3.27,37,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Årsøl,Bock - Dunkler / Urbock,Bock,6.5,2.94,73,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Hamborgøl,Bock - Doppelbock,Bock,8,2.86,66,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Humle Hyld,Traditional Ale,Other,5.2,2.99,45,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Oluf Kviter,Belgian Ale,Other,7,3.02,54,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Skt. Søren,Spice / Herb / Vegetable,Other,4.9,2.81,44,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Spøttrup Borg Lys Ale,Spice / Herb / Vegetable,Other,5.2,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Svendeøl,Bock - Heller / Maibock,Bock,5.3,2.73,61,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
High Five,Spice / Herb / Vegetable,Other,6,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Ikast Øl,Traditional Ale,Other,6,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet  Julerød,Belgian Ale,Other,7,2.95,35,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Black Imperial Russian Stout,Stout - Imperial,Stout,10.5,3.05,20,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Byg Øko,Bock - Heller / Maibock,Bock,6.2,2.71,15,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Christian 3 Biere de Garde,Bière de Garde,Other,9,3.02,49,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Christian 3 Dubbel Ale,Abbey Dubbel,Abbey,6,2.95,54,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Christian 3 Kloster Humle,Traditional Ale,Other,5.4,3.02,24,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Christian 3 Kloster Jul,Belgian Ale,Other,6,3.05,43,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Christian 3 Kloster Stout,Stout - Imperial,Stout,8,3.56,55,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Forår,Bock - Weizenbock,Bock,6.5,2.97,16,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Fru Møllers Mølleri,Spice / Herb / Vegetable,Other,6,3,1,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Havre Øko,Brown Ale,Other,5.9,2.84,17,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Hvede Øko,Wheat Ale,Other,5.2,2.8,22,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Jul Over Gudhjem,Belgian Ale,Other,7,2.98,41,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Øko Jul,Belgian Ale,Other,6.8,3.06,9,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Øko Pilsner,Pilsener,Other,5,2.63,13,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Påske,Bock - Dunkler / Urbock,Bock,7.2,3,34,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Sol Over Gudhjem,Smoked,Other,5.9,3.04,44,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Sorte Alken,IPA - Black / Dark,IPA,9.4,3.18,36,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Klosterbryggeriet Spøttrup Borg Mørk Ale,Abbey Dubbel,Abbey,6,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Odder Øllen,Traditional Ale,Other,6,3.03,39,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Scullery Brew American Brown Ale,Brown Ale,Other,5.9,3.29,31,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Scullery Brew Christmas Extra Stout,Stout - Foreign / Extra,Stout,7.5,3.55,44,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Scullery Brew Dark IPA,IPA - Black / Dark,IPA,5.9,3.11,52,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Scullery Brew Kultivator,Bock - Doppelbock,Bock,7.5,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Scullery Brew Pacific IPA,IPA,IPA,7.2,3.24,42,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Skanderborg Øllen,Traditional Ale,Other,6,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Trøjborg Øllen,Traditional Ale,Other,6,NA,NA,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Mikrobryggeriet Aftenøllen,Amber Lager / Vienna,Amber,5.5,2.67,39,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Mikrobryggeriet Dagøllen,Pilsener,Other,5.5,2.46,38,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Mikrobryggeriet Jul (2012),Spice / Herb / Vegetable,Other,5.5,2.65,31,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Mikrobryggeriet Natøllen,Porter,Other,5.5,2.83,41,Klosterbryggeriet,"Bolskovvej 11, Vitved, Skanderborg, Denmark  8660",Østjylland ,9.9272,56.0399,Client Brewer,2008,https://www.ratebeer.com/brewers/klosterbryggeriet/9567/
Kølster Aji Chili,Spice / Herb / Vegetable,Other,NA,2.81,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Ave Maria,Abbey Dubbel,Abbey,5.4,2.93,6,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Bæst,Belgian Ale,Other,5.5,2.92,6,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Bæst Guld-Bryg-Gade,Zwickel / Keller / Landbier,Other,5.1,2.88,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Barley Wine,Barley Wine / Wheat Wine,Other,9.3,3,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Begær / Vandregær,Traditional Ale,Other,6,2.91,7,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Bejler,Amber Lager / Vienna,Amber,5.6,2.88,16,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Belgisk Saison,Saison,Other,6.6,2.98,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Bergamotte,Pale Ale - English,Other,4.8,3.02,1,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Birk,Spice / Herb / Vegetable,Other,5,2.99,10,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Blond,Golden Ale / Blond Ale,Other,5.8,3,5,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Brunhilde,Dunkel / Tmavy,Other,6.3,2.97,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Brunsvier,Amber Lager / Vienna,Amber,6.2,3.04,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Bryg #300,Spice / Herb / Vegetable,Other,6,2.9,4,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Castañe,Brown Ale,Other,5.3,2.95,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Chiller,Spice / Herb / Vegetable,Other,5,2.69,12,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Christmads,Belgian Ale,Other,6.4,2.99,4,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Cider,Cider,Other,5.9,2.75,4,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Cider Halvtør,Cider,Other,5,2.99,5,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Cider Sød,Cider,Other,2,2.95,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Cider Tør,Cider,Other,5,3.21,13,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Coq Rouge,Bière de Garde,Other,6.2,3.07,8,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Den Sorte Ridder,Stout,Stout,7,3.19,8,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Dobbel Op Hop,Bock - Doppelbock,Bock,8,2.86,13,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Earl Ejlersen,Belgian Ale,Other,5.5,3,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Emmerweiss,Specialty Grain,Other,5.9,2.88,10,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Ene,Golden Ale / Blond Ale,Other,5,2.84,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Eno,Traditional Ale,Other,6.6,2.8,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Forårs Lager,Pale Lager,Other,5.2,2.83,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Forårsbryg,Traditional Ale,Other,5.4,2.97,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Fort Rouge,Belgian Strong Ale,Other,8.4,3.21,5,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Frisk Blonde,Golden Ale / Blond Ale,Other,5.5,2.92,1,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Frisk Øl #1,Saison,Other,5.1,2.77,1,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Frisk Øl #2,Saison,Other,5.7,3,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Friskøl med Fuggles,Golden Ale / Blond Ale,Other,6.1,3,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Friskøl med Winge & Svenstrup Citron,Golden Ale / Blond Ale,Other,6.2,2.92,4,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Fuggles,Golden Ale / Blond Ale,Other,5.8,3.02,5,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Fyrrig,Spice / Herb / Vegetable,Other,6.6,2.77,3,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
Kølster Gækkebryg,Bock - Heller / Maibock,Bock,6.7,2.91,2,Kølster malt & beer,"Krogerup Avlsgaard, Krogerupvej 3C, Humlebæk, Denmark  3050",Nordsjælland ,12.5341,55.9618,Microbrewery,2002,https://www.ratebeer.com/brewers/kolster-malt-beer/14097/
